ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;SalesOrderNumber;SalesAmount
377;20240429;20240511;20240506;16554;SO47955;"1657,9875"
369;20240429;20240511;20240506;16271;SO47956;"1856,946"
389;20240429;20240511;20240506;14095;SO47957;"760,3325"
329;20240429;20240511;20240506;15349;SO47958;"595,0724"
327;20240429;20240511;20240506;26189;SO47959;"595,0724"
377;20240430;20240512;20240507;16588;SO48093;"1657,9875"
370;20240430;20240512;20240507;13657;SO48094;"1856,946"
333;20240430;20240512;20240507;20590;SO48095;"595,0724"
329;20240430;20240512;20240507;15398;SO48096;"595,0724"
369;20240430;20240512;20240507;22412;SO48097;"1856,946"
377;20240430;20240512;20240507;22400;SO48098;"1657,9875"
360;20240501;20240513;20240508;12128;SO48099;"1557,3146"
356;20240501;20240513;20240508;26546;SO48100;"1574,2789"
369;20240501;20240513;20240508;22575;SO48101;"1856,946"
379;20240501;20240513;20240508;22576;SO48102;"1657,9875"
377;20240502;20240514;20240509;16389;SO48103;"1657,9875"
323;20240502;20240514;20240509;20859;SO48104;"595,0724"
356;20240502;20240514;20240509;26513;SO48105;"1574,2789"
360;20240502;20240514;20240509;20546;SO48106;"1557,3146"
370;20240502;20240514;20240509;22580;SO48107;"1856,946"
389;20240502;20240514;20240509;24905;SO48108;"760,3325"
369;20240503;20240515;20240510;13489;SO48109;"1856,946"
371;20240504;20240516;20240511;16307;SO48110;"1657,9875"
383;20240504;20240516;20240511;14112;SO48111;"760,3325"
371;20240504;20240516;20240511;13712;SO48112;"1657,9875"
335;20240504;20240516;20240511;20716;SO48113;"595,0724"
321;20240504;20240516;20240511;26439;SO48114;"595,0724"
321;20240504;20240516;20240511;26442;SO48115;"595,0724"
381;20240505;20240517;20240512;19312;SO48116;"760,3325"
377;20240505;20240517;20240512;14930;SO48117;"1657,9875"
377;20240505;20240517;20240512;16309;SO48118;"1657,9875"
371;20240505;20240517;20240512;14851;SO48119;"1657,9875"
325;20240505;20240517;20240512;15388;SO48120;"595,0724"
369;20240505;20240517;20240512;22410;SO48121;"1856,946"
369;20240505;20240517;20240512;22207;SO48122;"1856,946"
360;20240505;20240517;20240512;13080;SO48123;"1557,3146"
327;20240505;20240517;20240512;26436;SO48124;"595,0724"
389;20240506;20240518;20240513;14239;SO48125;"760,3325"
387;20240506;20240518;20240513;14115;SO48126;"760,3325"
343;20240506;20240518;20240513;20598;SO48127;"595,0724"
352;20240506;20240518;20240513;26534;SO48128;"1574,2789"
377;20240506;20240518;20240513;22582;SO48129;"1657,9875"
368;20240507;20240519;20240514;16829;SO48130;"1856,946"
360;20240507;20240519;20240514;20483;SO48131;"1557,3146"
352;20240507;20240519;20240514;26521;SO48132;"1574,2789"
377;20240507;20240519;20240514;22571;SO48133;"1657,9875"
371;20240507;20240519;20240514;22202;SO48134;"1657,9875"
383;20240507;20240519;20240514;24910;SO48135;"760,3325"
354;20240507;20240519;20240514;13082;SO48136;"1574,2789"
352;20240508;20240520;20240515;12130;SO48137;"1574,2789"
373;20240508;20240520;20240515;14818;SO48138;"1657,9875"
370;20240508;20240520;20240515;22857;SO48139;"1856,946"
331;20240508;20240520;20240515;15374;SO48140;"595,0724"
354;20240509;20240521;20240516;12299;SO48141;"1574,2789"
362;20240509;20240521;20240516;12213;SO48142;"1557,3146"
327;20240509;20240521;20240516;20720;SO48143;"595,0724"
370;20240509;20240521;20240516;16823;SO48144;"1856,946"
362;20240509;20240521;20240516;26491;SO48145;"1557,3146"
371;20240509;20240521;20240516;22578;SO48146;"1657,9875"
377;20240509;20240521;20240516;22845;SO48147;"1657,9875"
362;20240510;20240522;20240517;11614;SO48148;"1557,3146"
371;20240510;20240522;20240517;16298;SO48149;"1657,9875"
369;20240510;20240522;20240517;16822;SO48150;"1856,946"
333;20240510;20240522;20240517;19280;SO48151;"595,0724"
352;20240510;20240522;20240517;26536;SO48152;"1574,2789"
362;20240510;20240522;20240517;26575;SO48153;"1557,3146"
377;20240510;20240522;20240517;22402;SO48154;"1657,9875"
371;20240510;20240522;20240517;22408;SO48155;"1657,9875"
377;20240510;20240522;20240517;22581;SO48156;"1657,9875"
371;20240510;20240522;20240517;22851;SO48157;"1657,9875"
329;20240510;20240522;20240517;26433;SO48158;"595,0724"
389;20240511;20240523;20240518;19322;SO48159;"760,3325"
371;20240511;20240523;20240518;14848;SO48160;"1657,9875"
371;20240511;20240523;20240518;16938;SO48161;"1657,9875"
369;20240511;20240523;20240518;13714;SO48162;"1856,946"
375;20240511;20240523;20240518;22854;SO48163;"1657,9875"
329;20240511;20240523;20240518;26438;SO48164;"595,0724"
373;20240512;20240524;20240519;16327;SO48165;"1657,9875"
368;20240512;20240524;20240519;13484;SO48166;"1856,946"
362;20240512;20240524;20240519;26539;SO48167;"1557,3146"
373;20240512;20240524;20240519;22904;SO48168;"1657,9875"
377;20240513;20240525;20240520;13653;SO48169;"1657,9875"
354;20240513;20240525;20240520;11613;SO48170;"1574,2789"
370;20240513;20240525;20240520;16313;SO48171;"1856,946"
369;20240513;20240525;20240520;13658;SO48172;"1856,946"
375;20240513;20240525;20240520;13704;SO48173;"1657,9875"
370;20240514;20240526;20240521;16827;SO48174;"1856,946"
354;20240514;20240526;20240521;26545;SO48175;"1574,2789"
337;20240514;20240526;20240521;15379;SO48176;"595,0724"
385;20240515;20240527;20240522;17633;SO48177;"760,3325"
352;20240515;20240527;20240522;12125;SO48178;"1574,2789"
369;20240515;20240527;20240522;16828;SO48179;"1856,946"
379;20240515;20240527;20240522;16316;SO48180;"1657,9875"
370;20240515;20240527;20240522;13705;SO48181;"1856,946"
360;20240515;20240527;20240522;26600;SO48182;"1557,3146"
373;20240515;20240527;20240522;22583;SO48183;"1657,9875"
381;20240515;20240527;20240522;24908;SO48184;"760,3325"
360;20240516;20240528;20240523;12286;SO48185;"1557,3146"
379;20240516;20240528;20240523;16297;SO48186;"1657,9875"
335;20240516;20240528;20240523;20862;SO48187;"595,0724"
377;20240516;20240528;20240523;22579;SO48188;"1657,9875"
325;20240516;20240528;20240523;15371;SO48189;"595,0724"
323;20240516;20240528;20240523;26443;SO48190;"595,0724"
331;20240517;20240529;20240524;19292;SO48191;"595,0724"
377;20240517;20240529;20240524;13702;SO48192;"1657,9875"
352;20240517;20240529;20240524;26499;SO48193;"1574,2789"
369;20240517;20240529;20240524;22401;SO48194;"1856,946"
371;20240517;20240529;20240524;22399;SO48195;"1657,9875"
327;20240517;20240529;20240524;26440;SO48196;"595,0724"
323;20240517;20240529;20240524;26422;SO48197;"595,0724"
389;20240518;20240530;20240525;18164;SO48198;"760,3325"
373;20240518;20240530;20240525;16595;SO48199;"1657,9875"
358;20240518;20240530;20240525;26537;SO48200;"1557,3146"
356;20240518;20240530;20240525;26601;SO48201;"1574,2789"
356;20240519;20240531;20240526;12225;SO48202;"1574,2789"
360;20240519;20240531;20240526;12226;SO48203;"1557,3146"
335;20240519;20240531;20240526;26445;SO48204;"595,0724"
362;20240519;20240531;20240526;26509;SO48205;"1557,3146"
352;20240519;20240531;20240526;26538;SO48206;"1574,2789"
373;20240519;20240531;20240526;22407;SO48207;"1657,9875"
370;20240519;20240531;20240526;22201;SO48208;"1856,946"
321;20240519;20240531;20240526;15369;SO48209;"595,0724"
354;20240519;20240531;20240526;13089;SO48210;"1574,2789"
385;20240520;20240601;20240527;17634;SO48211;"760,3325"
362;20240520;20240601;20240527;12289;SO48212;"1557,3146"
358;20240520;20240601;20240527;12292;SO48213;"1557,3146"
368;20240520;20240601;20240527;16409;SO48214;"1856,946"
387;20240520;20240601;20240527;26482;SO48215;"760,3325"
325;20240520;20240601;20240527;20719;SO48216;"595,0724"
325;20240520;20240601;20240527;15380;SO48217;"595,0724"
368;20240521;20240602;20240528;16594;SO48218;"1856,946"
354;20240521;20240602;20240528;26511;SO48219;"1574,2789"
375;20240521;20240602;20240528;22409;SO48220;"1657,9875"
337;20240521;20240602;20240528;15365;SO48221;"595,0724"
381;20240522;20240603;20240529;14116;SO48222;"760,3325"
383;20240522;20240603;20240529;14120;SO48223;"760,3325"
354;20240522;20240603;20240529;26581;SO48224;"1574,2789"
371;20240522;20240603;20240529;22573;SO48225;"1657,9875"
327;20240522;20240603;20240529;26444;SO48226;"595,0724"
368;20240523;20240604;20240530;14813;SO48227;"1856,946"
368;20240523;20240604;20240530;16598;SO48228;"1856,946"
354;20240523;20240604;20240530;26510;SO48229;"1574,2789"
360;20240523;20240604;20240530;26530;SO48230;"1557,3146"
362;20240523;20240604;20240530;26579;SO48231;"1557,3146"
331;20240523;20240604;20240530;15396;SO48232;"595,0724"
371;20240523;20240604;20240530;22850;SO48233;"1657,9875"
373;20240523;20240604;20240530;22203;SO48234;"1657,9875"
321;20240523;20240604;20240530;15367;SO48235;"595,0724"
339;20240523;20240604;20240530;26423;SO48236;"595,0724"
379;20240524;20240605;20240531;14925;SO48237;"1657,9875"
368;20240524;20240605;20240531;16831;SO48238;"1856,946"
373;20240524;20240605;20240531;13700;SO48239;"1657,9875"
323;20240524;20240605;20240531;20856;SO48240;"595,0724"
360;20240524;20240605;20240531;26520;SO48241;"1557,3146"
356;20240524;20240605;20240531;26532;SO48242;"1574,2789"
371;20240524;20240605;20240531;22411;SO48243;"1657,9875"
371;20240524;20240605;20240531;22860;SO48244;"1657,9875"
354;20240525;20240606;20240601;12129;SO48245;"1574,2789"
354;20240525;20240606;20240601;12218;SO48246;"1574,2789"
373;20240525;20240606;20240601;16390;SO48247;"1657,9875"
329;20240525;20240606;20240601;20852;SO48248;"595,0724"
337;20240525;20240606;20240601;15394;SO48249;"595,0724"
370;20240525;20240606;20240601;22572;SO48250;"1856,946"
389;20240526;20240607;20240602;17641;SO48251;"760,3325"
321;20240526;20240607;20240602;20864;SO48252;"595,0724"
369;20240526;20240607;20240602;14926;SO48253;"1856,946"
383;20240526;20240607;20240602;14117;SO48254;"760,3325"
385;20240526;20240607;20240602;26496;SO48255;"760,3325"
385;20240526;20240607;20240602;14240;SO48256;"760,3325"
321;20240526;20240607;20240602;19282;SO48257;"595,0724"
325;20240526;20240607;20240602;19287;SO48258;"595,0724"
327;20240526;20240607;20240602;27085;SO48259;"595,0724"
323;20240526;20240607;20240602;27099;SO48260;"595,0724"
329;20240526;20240607;20240602;27101;SO48261;"595,0724"
385;20240526;20240607;20240602;24909;SO48262;"760,3325"
329;20240526;20240607;20240602;26435;SO48263;"595,0724"
329;20240526;20240607;20240602;26437;SO48264;"595,0724"
369;20240527;20240608;20240603;16945;SO48265;"1856,946"
370;20240527;20240608;20240603;13713;SO48266;"1856,946"
327;20240527;20240608;20240603;27102;SO48267;"595,0724"
370;20240527;20240608;20240603;22406;SO48268;"1856,946"
325;20240527;20240608;20240603;20863;SO48269;"595,0724"
360;20240527;20240608;20240603;13081;SO48270;"1557,3146"
356;20240528;20240609;20240604;28727;SO48271;"1574,2789"
371;20240528;20240609;20240604;14931;SO48272;"1657,9875"
369;20240528;20240609;20240604;16589;SO48273;"1856,946"
370;20240528;20240609;20240604;22404;SO48274;"1856,946"
387;20240528;20240609;20240604;24907;SO48275;"760,3325"
325;20240528;20240609;20240604;26429;SO48276;"595,0724"
360;20240529;20240610;20240605;12287;SO48277;"1557,3146"
368;20240529;20240610;20240605;16305;SO48278;"1856,946"
381;20240529;20240610;20240605;14121;SO48279;"760,3325"
377;20240529;20240610;20240605;13487;SO48280;"1657,9875"
371;20240529;20240610;20240605;13492;SO48281;"1657,9875"
362;20240529;20240610;20240605;26540;SO48282;"1557,3146"
323;20240529;20240610;20240605;15389;SO48283;"595,0724"
377;20240529;20240610;20240605;22577;SO48284;"1657,9875"
323;20240529;20240610;20240605;15372;SO48285;"595,0724"
327;20240530;20240611;20240606;20830;SO48400;"595,0724"
375;20240530;20240611;20240606;16451;SO48401;"1657,9875"
379;20240530;20240611;20240606;17627;SO48402;"1657,9875"
383;20240530;20240611;20240606;14285;SO48403;"760,3325"
377;20240530;20240611;20240606;13730;SO48404;"1657,9875"
356;20240530;20240611;20240606;12316;SO48405;"1574,2789"
327;20240530;20240611;20240606;15473;SO48406;"595,0724"
375;20240530;20240611;20240606;22913;SO48407;"1657,9875"
379;20240530;20240611;20240606;22927;SO48408;"1657,9875"
370;20240530;20240611;20240606;22940;SO48409;"1856,946"
358;20240530;20240611;20240606;26649;SO48410;"1557,3146"
371;20240531;20240612;20240607;17182;SO48411;"1657,9875"
343;20240531;20240612;20240607;19310;SO48412;"595,0724"
383;20240531;20240612;20240607;14288;SO48413;"760,3325"
369;20240531;20240612;20240607;13718;SO48414;"1856,946"
356;20240531;20240612;20240607;26634;SO48415;"1574,2789"
321;20240531;20240612;20240607;15472;SO48416;"595,0724"
368;20240531;20240612;20240607;22932;SO48417;"1856,946"
352;20240531;20240612;20240607;13114;SO48418;"1574,2789"
339;20240531;20240612;20240607;26585;SO48419;"595,0724"
377;20240601;20240613;20240608;14957;SO48420;"1657,9875"
387;20240601;20240613;20240608;19361;SO48421;"760,3325"
379;20240601;20240613;20240608;16946;SO48422;"1657,9875"
341;20240601;20240613;20240608;19297;SO48423;"595,0724"
377;20240601;20240613;20240608;15070;SO48424;"1657,9875"
379;20240601;20240613;20240608;16475;SO48425;"1657,9875"
383;20240601;20240613;20240608;14253;SO48426;"760,3325"
389;20240601;20240613;20240608;14289;SO48427;"760,3325"
371;20240601;20240613;20240608;13733;SO48428;"1657,9875"
352;20240601;20240613;20240608;12385;SO48429;"1574,2789"
360;20240601;20240613;20240608;26633;SO48430;"1557,3146"
354;20240601;20240613;20240608;26619;SO48431;"1574,2789"
377;20240601;20240613;20240608;23098;SO48432;"1657,9875"
379;20240601;20240613;20240608;23102;SO48433;"1657,9875"
377;20240601;20240613;20240608;22912;SO48434;"1657,9875"
377;20240601;20240613;20240608;22953;SO48435;"1657,9875"
389;20240602;20240614;20240609;14267;SO48436;"760,3325"
325;20240602;20240614;20240609;15466;SO48437;"595,0724"
362;20240602;20240614;20240609;13117;SO48438;"1557,3146"
389;20240603;20240615;20240610;17651;SO48439;"760,3325"
337;20240603;20240615;20240610;19309;SO48440;"595,0724"
389;20240603;20240615;20240610;26503;SO48441;"760,3325"
377;20240603;20240615;20240610;13735;SO48442;"1657,9875"
352;20240603;20240615;20240610;12232;SO48443;"1574,2789"
362;20240603;20240615;20240610;26618;SO48444;"1557,3146"
343;20240603;20240615;20240610;15411;SO48445;"595,0724"
339;20240603;20240615;20240610;27265;SO48446;"595,0724"
327;20240603;20240615;20240610;15471;SO48447;"595,0724"
375;20240603;20240615;20240610;22987;SO48448;"1657,9875"
370;20240603;20240615;20240610;22907;SO48449;"1856,946"
362;20240603;20240615;20240610;26645;SO48450;"1557,3146"
358;20240603;20240615;20240610;13107;SO48451;"1557,3146"
368;20240604;20240616;20240611;14998;SO48452;"1856,946"
385;20240604;20240616;20240611;17647;SO48453;"760,3325"
358;20240604;20240616;20240611;12328;SO48454;"1557,3146"
360;20240604;20240616;20240611;12380;SO48455;"1557,3146"
360;20240604;20240616;20240611;20651;SO48456;"1557,3146"
362;20240604;20240616;20240611;13110;SO48457;"1557,3146"
371;20240605;20240617;20240612;17097;SO48458;"1657,9875"
379;20240605;20240617;20240612;14966;SO48459;"1657,9875"
371;20240605;20240617;20240612;17098;SO48460;"1657,9875"
389;20240605;20240617;20240612;18167;SO48461;"760,3325"
329;20240605;20240617;20240612;20828;SO48462;"595,0724"
371;20240605;20240617;20240612;17225;SO48463;"1657,9875"
375;20240605;20240617;20240612;13734;SO48464;"1657,9875"
356;20240605;20240617;20240612;26626;SO48465;"1574,2789"
333;20240605;20240617;20240612;15404;SO48466;"595,0724"
333;20240605;20240617;20240612;15409;SO48467;"595,0724"
337;20240605;20240617;20240612;15433;SO48468;"595,0724"
377;20240605;20240617;20240612;22961;SO48469;"1657,9875"
379;20240605;20240617;20240612;23105;SO48470;"1657,9875"
375;20240605;20240617;20240612;22909;SO48471;"1657,9875"
373;20240605;20240617;20240612;22942;SO48472;"1657,9875"
352;20240605;20240617;20240612;26641;SO48473;"1574,2789"
329;20240605;20240617;20240612;26447;SO48474;"595,0724"
370;20240606;20240618;20240613;17214;SO48475;"1856,946"
385;20240606;20240618;20240613;26512;SO48476;"760,3325"
352;20240606;20240618;20240613;26611;SO48477;"1574,2789"
371;20240606;20240618;20240613;22929;SO48478;"1657,9875"
373;20240606;20240618;20240613;22939;SO48479;"1657,9875"
352;20240606;20240618;20240613;26642;SO48480;"1574,2789"
358;20240606;20240618;20240613;20669;SO48481;"1557,3146"
387;20240606;20240618;20240613;24912;SO48482;"760,3325"
381;20240606;20240618;20240613;24917;SO48483;"760,3325"
352;20240606;20240618;20240613;13525;SO48484;"1574,2789"
335;20240606;20240618;20240613;26587;SO48485;"595,0724"
343;20240607;20240619;20240614;20866;SO48486;"595,0724"
335;20240607;20240619;20240614;20808;SO48487;"595,0724"
354;20240607;20240619;20240614;12229;SO48488;"1574,2789"
369;20240607;20240619;20240614;22954;SO48489;"1856,946"
381;20240607;20240619;20240614;24913;SO48490;"760,3325"
358;20240607;20240619;20240614;13126;SO48491;"1557,3146"
331;20240607;20240619;20240614;26567;SO48492;"595,0724"
362;20240608;20240620;20240615;12402;SO48493;"1557,3146"
385;20240608;20240620;20240615;14272;SO48494;"760,3325"
360;20240608;20240620;20240615;26602;SO48495;"1557,3146"
362;20240608;20240620;20240615;26603;SO48496;"1557,3146"
360;20240608;20240620;20240615;26606;SO48497;"1557,3146"
387;20240608;20240620;20240615;24920;SO48498;"760,3325"
358;20240608;20240620;20240615;13132;SO48499;"1557,3146"
358;20240608;20240620;20240615;13135;SO48500;"1557,3146"
383;20240608;20240620;20240615;19362;SO48501;"760,3325"
335;20240608;20240620;20240615;26566;SO48502;"595,0724"
370;20240609;20240621;20240616;15003;SO48503;"1856,946"
341;20240609;20240621;20240616;20879;SO48504;"595,0724"
371;20240609;20240621;20240616;15071;SO48505;"1657,9875"
379;20240609;20240621;20240616;15072;SO48506;"1657,9875"
389;20240609;20240621;20240616;14255;SO48507;"760,3325"
377;20240609;20240621;20240616;13736;SO48508;"1657,9875"
354;20240609;20240621;20240616;28740;SO48509;"1574,2789"
